224,1.364,3.568
225,8.925,8.652
226,1.734,1.288
227,7.748,8.329
228,3.111,5.233
229,3.930,3.607
230,9.659,9.641
231,9.686,8.526
232,1.800,1.036
233,0.424,1.097
234,3.801,4.854
235,6.156,6.135
236,6.166,6.145
237,4.603,5.960
238,5.500,5.014
239,8.914,9.426
240,5.890,5.962
241,7.282,6.481
242,5.921,5.207
243,2.622,3.893
244,0.301,1.927
245,4.158,5.580
246,9.840,10.321
247,7.098,6.372
248,9.341,7.681
249,4.919,7.417
250,5.980,5.463
251,5.683,6.682
252,1.707,0.761
253,8.677,10.021
254,3.209,5.529
255,6.669,6.063
256,7.980,7.880
257,8.877,7.462
258,7.109,6.224
259,5.786,6.100
260,8.839,7.387
261,5.926,8.213
262,6.735,8.255
263,3.064,5.223
264,5.339,4.383
265,7.360,8.195
266,5.284,6.230
267,5.276,5.341
268,1.940,2.519
269,0.775,-0.777
270,0.696,2.515
271,7.591,8.762
272,8.744,9.455
273,0.073,1.819
274,4.203,1.983
275,1.434,2.099
276,5.923,4.663
277,7.511,7.777
278,3.295,4.030
279,2.618,2.033
280,0.396,-0.144
281,2.610,4.054
282,4.943,5.752
283,9.102,8.373
284,3.764,3.504
285,2.137,2.051
286,0.889,2.018
287,8.003,7.061
288,2.353,0.620
289,1.050,0.742
290,9.878,8.519
291,7.677,6.637
292,0.373,0.858
293,4.699,5.422
294,3.721,4.101
295,2.776,3.013
296,9.225,8.047
297,8.352,8.171
298,5.433,5.764
299,2.408,2.782
300,0.054,1.971
301,9.065,7.763
302,7.034,6.106
303,2.703,1.324
304,6.147,7.126
305,1.569,2.051
306,0.403,2.674
307,8.571,7.157
308,3.584,4.742
309,8.739,10.115
310,6.652,7.507
311,7.719,6.338
312,4.551,5.658
313,2.091,5.116
314,9.442,8.320
315,0.368,1.977
316,7.004,7.228
317,0.240,1.545
318,8.080,7.377
319,2.876,1.428
320,5.677,6.374
321,6.364,7.797
322,2.612,3.810
323,4.794,7.306
324,7.610,7.549
325,4.780,4.219
326,9.081,8.289
327,9.737,8.786
328,5.100,4.800
329,0.602,1.749
330,8.653,7.823
331,9.304,9.721
332,1.623,2.788
333,2.641,3.991
334,5.062,6.471
335,5.034,7.151
336,4.125,7.113
337,2.738,4.166
338,9.444,8.016
339,7.826,7.023
340,6.624,7.761
341,2.489,4.858
342,3.139,2.967
343,3.127,3.674
344,4.543,6.659
345,6.829,7.464
346,0.354,2.847
347,2.120,3.867
348,2.368,2.802
349,9.179,8.813
350,5.428,5.685
351,6.793,8.726
352,9.637,8.238
353,6.571,6.130
354,2.390,3.085
355,4.704,4.812
356,8.293,8.146
357,2.239,3.257
358,6.278,6.051
359,5.510,7.261
360,0.538,2.132
361,0.015,2.575
362,3.245,3.164
363,1.850,4.093
364,8.471,7.323
365,8.172,7.965
366,5.985,6.528
367,6.037,6.064
368,1.065,2.257
369,0.512,4.060
370,2.205,4.735
371,2.767,2.065
372,4.688,6.225
373,1.106,3.284
374,5.149,4.574
375,1.359,2.331
376,6.566,7.164
377,1.123,3.172
378,7.150,6.424
379,7.015,6.228
380,9.899,9.095
381,1.229,2.720
382,7.798,7.821
383,9.243,9.467
384,2.135,1.989
385,8.864,8.176
386,4.134,3.012
387,6.238,7.765
388,7.415,7.448
389,3.943,3.721
390,1.331,2.084
391,0.118,0.751
392,0.320,2.532
393,5.180,6.686
394,6.550,7.277
395,2.899,2.732
396,2.401,3.118
397,1.039,2.611
398,4.852,4.678
399,4.904,5.342
400,1.707,3.221
401,7.465,6.870
402,4.947,6.012
403,8.841,7.308
404,0.251,4.267
405,4.328,3.525
406,2.430,2.383
407,1.122,3.305
408,1.528,2.181
409,0.797,3.073
410,5.944,6.390
411,6.869,6.140
412,4.800,2.960
413,7.534,7.713
414,4.317,5.140
415,7.281,7.924
416,5.293,5.648
417,2.485,2.877
418,5.096,5.133
419,0.542,2.021
420,2.765,4.764
421,3.096,2.395
422,1.653,2.173
423,8.756,7.331
424,9.585,8.775
425,0.691,2.703
426,4.971,3.635
427,4.827,5.322
428,1.299,2.738
429,9.237,8.959
430,3.547,3.894
431,5.935,7.267
432,3.867,4.383
433,2.288,3.637
434,0.041,2.275
435,7.377,7.560
436,8.623,10.296
437,6.209,5.723
438,1.258,2.144
439,5.297,5.337
440,9.124,6.698
441,8.681,8.864
442,0.838,4.697
443,0.395,0.211
444,4.886,6.579
445,8.627,8.426
446,8.900,9.121
447,0.997,1.133
448,7.403,7.052
449,3.215,6.101
450,8.975,11.180
451,7.447,7.222
452,1.726,2.823
453,3.467,6.620
454,1.424,3.159
455,5.183,6.366
456,5.435,7.455
457,7.150,5.819
458,5.155,7.441
459,0.751,2.425
460,3.173,4.048
461,5.969,7.535
462,5.074,6.559
463,4.354,5.425
464,6.099,6.129
465,0.349,3.225
466,4.482,4.684
467,7.120,7.011
468,4.472,6.449
469,7.798,7.467
470,2.393,2.361
471,7.382,6.171
472,1.446,3.670
473,5.423,5.563
474,9.709,9.206
475,9.189,7.856
476,2.491,2.539
477,8.516,8.661
478,8.259,9.221
479,9.126,8.909
480,4.330,3.671
481,2.847,3.577
482,2.123,5.091
483,3.885,5.329
484,1.599,1.838
485,6.691,7.835
486,4.344,5.441
487,9.992,10.229
488,0.785,3.071
489,1.878,4.100
490,4.023,4.393
491,0.392,1.059
492,6.953,5.717
493,8.781,9.250
494,0.228,1.554
495,7.394,7.346
496,0.628,2.237
497,4.412,4.961
498,5.864,7.231
499,9.458,7.518
500,2.990,3.165
501,8.854,7.700
502,4.433,5.574
503,1.173,0.782
504,4.497,3.903
505,4.114,7.376
506,9.212,10.596
507,2.285,4.034
508,1.846,4.721
509,6.156,8.030
510,4.339,5.190
511,0.727,0.456
512,8.165,8.418
513,8.777,9.134
514,6.447,5.719
515,2.774,3.150
516,4.450,4.106
517,5.819,6.779
518,6.872,7.142
519,8.394,9.036
520,2.263,0.906
521,2.503,2.578
522,9.506,8.870
523,0.225,2.079
524,3.441,3.281
525,9.382,9.774
526,5.443,4.481
527,2.252,2.636
528,4.221,3.789
529,7.215,8.858
530,0.690,3.152
531,7.637,7.991
532,6.911,7.726
533,2.944,4.488
534,6.910,5.731
535,3.306,6.798
536,6.244,6.528
537,4.937,6.151
538,1.670,1.179
539,8.289,8.058
540,0.948,2.273
541,3.988,5.431
542,8.135,7.556
543,1.554,2.064
544,3.022,2.627
545,8.985,7.958
546,2.217,4.532
547,7.169,7.522
548,9.660,11.543
549,6.560,7.250
550,6.265,6.736
551,1.037,2.155
552,3.379,4.988
553,2.798,5.037
554,9.518,8.524
555,6.981,7.872
556,4.568,4.424
557,7.723,6.712
558,8.698,7.257
559,1.715,1.874
560,3.988,4.435
561,6.206,6.192
562,6.008,7.520
563,0.304,2.105
564,2.039,3.910
565,8.124,6.343
566,1.863,3.597
567,9.501,8.127
568,5.975,7.831
569,2.956,4.406
570,8.732,9.112
571,4.252,4.905
572,3.503,4.416
573,4.621,3.269
574,9.159,9.110
575,0.140,3.442
576,6.547,5.150
577,0.598,2.160
578,9.463,9.772
579,2.801,2.534
580,7.172,7.510
581,8.842,7.157
582,8.847,7.763
583,0.565,0.102
584,6.797,6.781
585,7.058,7.503
586,8.331,8.900
587,5.184,5.924
588,5.339,6.459
589,7.495,9.934
590,3.366,4.896
591,6.940,6.634
592,4.424,6.119
593,1.825,3.153
594,9.449,8.422
595,9.335,8.779
596,9.606,9.436
597,2.124,4.687
598,6.392,6.712
599,8.382,8.675
600,1.053,2.075
601,3.134,4.030
602,8.879,9.042
603,1.790,1.793
604,6.489,5.618
605,2.135,1.806
606,8.868,6.659
607,3.234,4.211
608,5.831,5.960
609,6.122,6.445
610,6.907,7.199
611,5.359,6.639
612,0.320,3.598
613,0.637,2.649
614,6.875,6.699
615,5.831,4.271
616,4.563,3.607
617,1.402,4.034
618,1.533,3.047
619,0.294,1.562
620,5.180,4.463
621,9.558,9.534
622,0.365,2.405
623,2.027,3.195
624,6.368,7.178
625,2.837,3.118
626,0.770,1.599
627,9.771,9.033
628,1.965,2.743
629,3.744,4.670
630,3.490,3.171
631,2.256,3.752
632,3.176,5.335
633,5.129,6.290
634,9.905,7.930
635,3.993,3.749
636,9.530,9.527
637,5.383,6.679
638,4.786,5.583
639,3.571,4.187
640,7.859,8.295
641,4.557,4.472
642,9.025,11.006
643,1.580,2.103
644,2.862,4.681
645,9.744,9.079
646,8.058,8.258
647,2.366,3.085
648,4.069,4.423
649,4.701,4.757
650,4.555,5.461
651,8.812,9.645
652,7.029,8.315
653,9.571,8.526
654,8.465,8.367
655,0.079,1.748
656,7.251,7.940
657,0.751,1.730
658,0.349,0.298
659,8.012,8.277
660,7.482,9.001
661,2.252,1.282
662,4.578,5.704
663,7.635,6.914
664,6.552,5.911
665,1.234,2.304
666,5.675,7.403
667,9.405,9.847
668,7.805,8.298
669,5.663,7.594
670,6.550,7.577
671,8.324,7.415
672,5.543,6.436
673,7.232,8.401
674,4.972,3.563
675,1.624,3.372
676,6.932,6.442
677,8.955,9.415
678,0.060,0.457
679,4.314,4.767
680,6.421,6.670
681,0.934,3.278
682,6.667,6.308
683,0.646,2.263
684,2.444,3.041
685,0.526,0.827
686,4.969,4.393
687,3.027,5.523
688,5.450,4.597
689,2.587,3.541
690,2.450,1.647
691,2.521,4.852
692,5.053,5.577
693,4.624,7.511
694,8.869,7.009
695,4.338,6.485
696,2.268,3.496
697,8.333,7.298
698,1.938,2.206
699,0.888,2.622
700,0.846,2.952
701,8.362,6.888
702,1.760,2.547
703,6.582,5.472
704,0.062,1.093
705,7.170,8.068
706,9.531,9.311
707,4.077,5.454
708,9.762,9.079
709,6.646,4.371
710,9.044,7.972
711,3.377,4.406
712,0.578,3.910
713,7.315,6.795
714,4.233,4.600
715,3.778,3.686
716,6.475,6.214
717,7.292,7.771
718,9.258,9.439
719,7.821,8.746
720,5.569,6.259
721,4.951,5.770
722,8.487,8.015
723,1.232,3.251
724,7.810,7.927
725,7.089,5.790
726,3.407,7.152
727,9.033,9.064
728,2.300,2.966
729,5.146,5.942
730,8.458,5.724
731,3.082,2.972
732,7.381,7.548
733,3.114,4.313
734,6.863,7.231
735,8.689,8.651
736,5.764,7.117
737,7.617,8.848
738,8.326,6.895
739,7.652,7.953
740,2.242,3.971
741,1.139,0.293
742,7.721,7.924
743,2.565,3.119
744,2.986,3.303
745,3.216,3.237
746,7.035,7.515
747,0.916,4.741
748,2.151,2.766
749,0.000,0.866
750,2.284,3.620
751,4.571,5.145
752,1.812,3.573
753,2.495,3.584
754,7.851,9.125
755,5.691,6.266
756,3.103,5.343
757,3.494,5.314
758,5.897,7.161
759,2.611,2.914
760,8.783,7.991
761,2.871,2.325
762,7.956,8.103
763,1.419,2.756
764,6.374,5.507
765,9.685,10.409
766,0.039,0.215
767,3.202,4.676
768,6.788,5.560
769,9.126,9.189
770,7.866,8.916
771,5.250,5.210
772,2.419,4.188
773,7.093,6.626
774,1.836,3.658
775,9.636,8.948
776,3.709,3.973
777,1.090,1.470
778,2.693,4.294
779,0.671,0.475
780,5.023,7.962
781,8.033,7.718
782,4.272,4.714
783,5.551,7.100
784,4.366,4.370
785,8.567,8.098
786,3.847,7.244
787,3.307,3.377
788,0.443,3.196
789,1.150,2.341
790,8.040,7.873
791,9.897,9.814
792,9.590,8.029
793,5.075,6.017
794,7.772,8.632
795,4.055,2.305
796,3.608,3.099
797,6.472,6.222
798,5.848,6.802
799,8.524,7.925
800,3.626,3.609
801,9.019,8.668
802,9.956,8.608
803,8.853,8.953
804,2.805,3.508
805,3.646,3.045
806,1.015,2.943
807,8.619,7.654
808,7.549,7.260
809,0.497,1.387
810,8.134,9.330
811,5.483,7.134
812,0.576,-0.309
813,7.686,7.568
814,2.362,2.551
815,8.972,9.659
816,6.082,6.437
817,7.540,8.215
818,6.652,8.042
819,3.861,5.790
820,0.319,3.320
821,4.064,5.152
822,4.994,5.546
823,2.698,4.015
824,2.251,2.680
825,1.426,3.473
826,4.276,4.854
827,4.412,4.146
828,8.304,7.593
829,1.801,5.059
830,3.427,5.010
831,6.806,7.911
832,0.958,1.648
833,5.839,5.987
834,0.303,2.764
835,7.153,7.261
836,0.036,3.498
837,9.966,10.305
838,5.564,6.638
839,4.376,5.997
840,6.900,7.420
841,1.269,1.761
842,2.967,3.423
843,2.570,5.173
844,7.763,6.153
845,0.909,3.222
846,0.979,1.261
847,4.057,6.639
848,7.682,7.736
849,8.505,9.293
850,0.388,1.547
851,3.651,4.287
852,2.356,5.404
853,1.498,2.899
854,3.775,2.589
855,1.438,0.993
856,5.912,4.811
857,1.474,1.951
858,2.535,4.383
859,7.400,8.454
860,7.871,8.323
861,7.374,6.913
862,2.714,3.680
863,4.851,6.760
864,9.622,9.028
865,7.332,6.481
866,5.132,6.593
867,3.058,2.860
868,1.076,3.054
869,4.751,3.975
870,8.456,9.555
871,9.093,8.537
872,7.930,6.751
873,7.934,8.104
874,1.675,2.404
875,6.916,8.420
876,4.565,5.104
877,5.601,5.203
878,4.082,3.910
879,7.689,7.651
880,4.927,6.343
881,6.186,7.225
882,5.114,6.916
883,4.068,4.900
884,4.546,3.812
885,0.323,1.805
886,2.837,3.282
887,8.000,10.757
888,7.285,7.759
889,3.227,5.927
890,3.227,3.397
891,5.156,6.552
892,6.387,5.947
893,9.634,7.819
894,9.747,10.032
895,6.351,7.218
896,6.775,6.824
897,6.153,6.096
898,7.542,7.425
899,2.019,3.638
900,4.334,3.290
901,2.945,4.484
902,6.943,6.346
903,4.260,6.097
904,2.830,2.147
905,4.328,5.001
906,5.671,6.266
907,1.422,4.512
908,7.183,6.856
909,7.036,6.150
910,8.667,7.367
911,7.006,7.433
912,8.238,7.039
913,7.476,7.448
914,8.789,10.145
915,6.722,7.382
916,1.600,1.410
917,6.260,5.321
918,8.701,6.403
919,6.209,6.053
920,2.012,3.396
921,9.335,10.265
922,3.335,2.767
923,0.398,1.575
924,0.158,1.938
925,2.363,2.258
926,3.363,4.416
927,9.934,9.997
928,8.227,7.361
929,5.784,6.577
930,4.626,5.260
931,9.085,8.848
932,2.107,1.689
933,0.635,0.782
934,8.929,8.778
935,9.818,9.350
936,7.630,7.171
937,8.038,7.843
938,2.462,4.124
939,8.086,7.317
940,1.946,2.707
941,2.710,2.920
942,7.384,7.749
943,4.205,5.079
944,0.651,1.400
945,5.510,6.567
946,5.504,6.803
947,2.234,3.635
948,1.960,2.082
949,3.382,4.404
950,2.711,2.694
951,1.958,3.298
952,0.457,2.809
953,1.543,5.128
954,5.614,6.391
955,2.829,2.975
956,5.550,7.002
957,7.142,5.934
958,7.538,8.187
959,4.964,5.245
960,5.206,6.473
961,2.887,5.007
962,7.095,6.705
963,9.935,9.352
964,2.045,4.158
965,2.351,2.177
966,0.672,1.627
967,4.639,5.608
968,2.288,3.660
969,6.083,6.742
970,4.108,5.923
971,8.310,7.535
972,1.400,3.662
973,0.761,1.071
974,0.598,2.089
975,1.563,2.741
976,9.165,8.099
977,8.908,9.782
978,3.027,3.143
979,3.482,2.864
980,3.654,5.123
981,6.255,7.318
982,3.243,3.390
983,5.074,6.184
984,3.291,3.764
985,3.509,4.237
986,8.555,8.030
987,3.981,5.211
988,6.929,7.919
989,4.936,6.247
990,2.966,4.314
991,6.226,5.306
992,7.603,8.037
993,4.192,6.268
994,5.928,6.320
995,4.855,5.400
996,3.325,3.856
997,2.009,1.364
998,5.547,5.545
999,6.226,7.804
1000,0.129,2.133
1001,1.364,2.103
1002,8.241,10.131
1003,2.160,2.538
1004,3.883,6.721
1005,4.007,5.603
1006,4.094,4.707
1007,3.311,6.092
1008,0.565,2.437
1009,8.884,8.737
1010,1.749,4.311
1011,2.814,3.773
1012,8.335,7.429
1013,1.554,3.265
1014,7.545,7.993
1015,9.599,7.555
1016,1.225,1.793
1017,0.977,-1.053
1018,2.837,5.037
1019,3.734,4.182
1020,8.603,8.293
1021,0.411,2.423
1022,5.385,4.252
1023,1.126,3.553
1024,1.828,3.237
1025,3.419,6.290
1026,0.752,1.660
1027,7.154,6.873
1028,4.633,5.347
1029,8.735,8.458
1030,5.687,6.374
1031,5.616,5.993
1032,9.888,8.107
1033,6.743,7.717
1034,8.341,8.966
1035,8.565,9.859
1036,1.423,1.275
1037,1.008,2.128
1038,0.631,1.437
1039,0.858,1.658
1040,0.572,2.420
1041,1.522,4.199
1042,6.523,5.245
1043,3.908,4.807
1044,5.233,5.549
1045,8.042,8.090
1046,1.934,3.598
1047,8.136,8.062
1048,7.623,7.768
1049,3.234,3.685
1050,8.703,10.453
1051,2.632,2.602
1052,5.433,5.654
1053,2.492,2.611
1054,4.933,4.871
1055,4.586,5.750
1056,4.869,5.968
1057,6.535,7.391
1058,6.738,7.723
1059,0.110,2.280
1060,5.387,6.760
1061,8.255,7.870
1062,4.329,4.949
1063,3.500,3.484
1064,2.508,1.867
1065,9.695,10.172
1066,3.628,6.115
1067,5.727,5.376
1068,7.002,8.372
1069,8.083,7.625
1070,9.827,9.282
1071,2.807,3.991
1072,8.544,6.997
1073,3.562,4.223
1074,1.769,2.384
1075,8.396,8.841
1076,1.487,3.804
1077,2.976,4.518
1078,0.997,1.635
1079,3.176,4.345
1080,2.745,3.806
1081,8.408,7.177
1082,2.797,4.222
1083,1.344,1.944
1084,6.541,6.774
1085,3.321,4.896
1086,6.271,6.614
1087,0.258,3.477
1088,1.818,1.640
1089,7.690,7.123
1090,7.984,8.288
1091,8.088,7.279
1092,6.254,7.268
1093,6.814,4.964
1094,3.266,3.518
1095,8.119,9.074
1096,1.068,3.068
1097,5.739,6.115
1098,7.862,7.503
1099,4.437,5.549
1100,3.547,5.459
1101,5.020,5.493
1102,1.662,2.830
1103,2.018,3.830
1104,9.649,9.108
1105,6.325,6.784
1106,0.441,1.387
1107,3.485,3.702
1108,8.432,7.871
1109,6.280,7.383
1110,0.205,-0.756
1111,2.950,4.625
1112,2.925,4.246
1113,2.926,3.425
1114,4.298,4.466
1115,3.580,4.576
1116,4.096,5.624
1117,2.115,2.784
1118,7.895,8.114
1119,3.254,2.705
1120,5.884,4.911
1121,3.768,5.222
1122,4.994,5.560
1123,5.816,5.889
1124,3.049,3.276
1125,9.960,11.218
1126,4.666,4.658
1127,8.237,7.320
1128,6.411,6.077
1129,7.050,6.937
1130,4.591,6.298
1131,2.580,3.740
1132,6.038,6.563
1133,6.626,7.350
1134,6.363,6.663
1135,4.897,6.256
1136,8.554,8.070
1137,7.773,8.993
1138,6.040,4.167
1139,1.787,2.905
1140,1.295,1.502
1141,4.768,4.321
1142,5.156,4.664
1143,5.385,5.087
1144,8.380,7.581
1145,8.440,8.457
1146,9.145,8.117
1147,4.590,5.964
1148,6.892,8.943
1149,3.944,4.522
1150,9.001,9.974
1151,7.947,7.439
1152,4.550,4.023
1153,3.803,4.392
1154,1.522,2.743
1155,0.758,1.560
1156,1.468,1.817
1157,8.321,10.579
1158,9.552,9.915
1159,1.574,1.381
1160,1.435,3.634
1161,3.728,4.344
1162,1.031,3.316
1163,9.382,9.712
1164,5.407,6.433
1165,5.469,5.397
1166,4.466,6.955
1167,0.950,2.558
1168,2.695,4.137
1169,5.740,6.385
1170,1.872,5.137
1171,2.387,3.767
1172,2.052,4.128
1173,6.024,5.917
1174,9.685,6.859
1175,1.417,2.043
1176,9.660,7.631
1177,3.557,4.861
1178,7.700,8.987
1179,8.980,8.837
1180,1.341,4.277
1181,3.784,3.242
1182,4.257,5.628
1183,7.308,6.182
1184,6.741,6.210
1185,4.078,4.377
1186,0.077,0.718
1187,6.205,5.545
1188,0.783,3.184
1189,3.365,5.335
1190,5.522,7.077
1191,8.691,7.857
1192,6.600,8.138
1193,0.278,1.666
1194,9.109,7.883
1195,8.498,9.502
1196,3.915,6.111
1197,9.826,9.566
1198,7.181,7.410
1199,8.674,6.407
1200,0.046,2.434
1201,3.168,4.530
1202,0.428,3.407
1203,3.878,6.151
1204,9.542,8.980
1205,7.106,7.249
1206,7.986,8.966
1207,1.842,1.767
1208,2.233,1.745
1209,6.857,6.650
1210,4.696,5.444
1211,7.090,6.557
1212,7.823,8.907
1213,1.151,3.079
1214,4.384,5.040
1215,4.261,5.094
1216,4.862,3.882
1217,6.262,7.935
1218,4.666,6.261
1219,0.858,3.838
1220,8.202,8.802
1221,2.220,3.667
1222,1.603,1.030
1223,2.952,4.266
1224,6.544,7.188
1225,1.487,3.051
1226,6.281,5.892
1227,4.838,5.099
1228,6.986,6.914
1229,9.904,8.890
1230,2.268,3.234
1231,4.123,4.646
1232,8.635,10.406
1233,6.234,6.587
1234,0.797,5.160
1235,1.866,3.588
1236,6.547,7.240
1237,2.825,4.399
1238,2.543,3.775
1239,7.933,7.962
1240,5.854,4.352
1241,0.999,1.500
1242,0.461,0.675
1243,2.061,3.985
1244,6.950,7.888
1245,9.512,10.544
1246,4.010,5.066
1247,5.304,7.271
1248,9.656,10.327
1249,1.734,4.333
1250,2.394,3.641
1251,9.839,9.445
1252,6.288,7.010
1253,3.344,3.652
1254,3.960,4.424
1255,4.679,5.418
1256,6.989,7.796
1257,7.170,7.656
1258,0.060,1.210
1259,2.646,3.750
1260,4.830,6.866
1261,8.883,10.248
1262,8.925,9.223
1263,3.593,3.964
1264,9.121,8.764
1265,6.305,7.679
1266,7.011,6.334
1267,7.786,6.997
1268,1.455,3.281
1269,0.562,2.384
1270,3.039,2.581
1271,4.740,3.580
1272,6.665,6.712
1273,9.274,7.891
1274,4.629,5.729
1275,9.678,9.274
1276,3.935,5.659
1277,1.409,1.331
1278,7.404,8.354
1279,1.575,2.037
1280,5.658,6.299
1281,2.046,4.477
1282,0.578,4.512
1283,7.543,7.466
1284,6.284,5.248
1285,0.762,0.811
1286,5.657,6.728
1287,7.957,7.505
1288,4.832,6.197
1289,6.344,5.926
1290,5.136,4.575
1291,6.041,6.238
1292,7.939,7.883
1293,9.758,8.903
1294,5.088,7.689
1295,3.053,1.787
1296,9.956,9.400
1297,2.808,4.324
1298,9.396,9.176
1299,1.175,1.751
1300,8.707,10.655
1301,5.031,4.810
1302,4.887,5.555
1303,4.940,4.565
1304,4.463,4.924
1305,8.086,7.879
1306,5.486,4.564
1307,0.599,2.684
1308,4.834,5.762
1309,5.595,5.253
1310,4.456,3.878
1311,7.076,7.252
1312,5.501,5.188
1313,0.307,1.939
1314,9.038,9.867
1315,7.978,6.742
1316,7.889,7.342
1317,4.427,5.261
1318,5.549,5.334
1319,6.088,6.222
1320,2.386,3.669
1321,9.581,9.373
1322,3.714,4.565
1323,2.723,3.968
1324,6.367,5.735
1325,9.734,10.101
1326,5.877,4.544
1327,4.751,4.268
1328,9.165,8.906
1329,8.514,7.736
1330,3.973,5.002
1331,4.249,5.350
1332,4.373,3.475
1333,9.230,9.470
1334,3.762,3.646
1335,2.431,5.362
1336,3.323,4.832
1337,1.924,1.779
1338,8.835,8.163
1339,8.889,8.463
1340,7.682,6.725
1341,9.669,9.165
1342,1.927,1.419
1343,9.956,11.087
1344,4.065,4.633
1345,3.290,3.521
1346,5.610,7.029
1347,8.915,7.496
1348,7.630,5.811
1349,7.306,5.126
1350,4.030,5.153
1351,0.187,1.441
1352,5.360,8.546
1353,3.261,6.486
1354,6.614,6.047
1355,1.786,2.208
1356,8.512,6.888
1357,2.668,4.917
1358,9.006,8.964
1359,6.690,7.327
1360,4.235,7.063
1361,5.613,7.002
1362,5.075,6.074
